ts_code,ann_date,end_date,proc,exp_date,vol,amount,high_limit,low_limit
603516.SH,20221011,20220930,完成,,2959000.0,34994779.2,12.31,
600998.SH,20221011,20220930,完成,,36138098.0,425668400.0,11.59,11.18
603927.SH,20221011,20220930,完成,,7680622.0,173388819.91,22.6,21.93
600186.SH,20221011,20220930,完成,,13715900.0,34813998.98,3.55,
603578.SH,20221011,20220930,完成,,3005317.0,42874800.0,18.34,11.16
601609.SH,20221011,20220930,完成,,30500000.0,229193862.0,12.54,
600570.SH,20221011,20220930,完成,,1537457.0,61510264.99,34.67,32.78
835092,20221010,,预案,20231010,,48900000.0,3.11,
605099.SH,20221010,,预案,,,979703.11,14.1371,14.1371
300639.SZ,20221010,,股东大会通过,,,99997905.94,16.54,
603587.SH,20221010,20220930,完成,,3110240.0,44755237.0,14.55,13.92
300095.SZ,20221010,20220930,完成,,206400.0,1878592.0,16.0,9.02
300381.SZ,20221010,20220930,完成,,6300000.0,59990626.93,12.4,8.53
600201.SH,20221010,20220930,完成,,27592600.0,244308500.28,17.89,7.73
300113.SZ,20221010,20220930,完成,,3248900.0,38169268.2,18.43,9.86
920799.BJ,20221010,20220930,完成,,488100.0,3674714.1,15.19,
300871.SZ,20221010,20220930,完成,,1522850.0,30947790.28,26.05,
002558.SZ,20221010,20220930,完成,,16303140.0,138314425.94,15.0,7.65
300245.SZ,20221010,20220930,完成,,8407524.0,64179874.57,10.0,6.958
600690.SH,20221010,20220930,完成,,58105239.0,1468222587.93,25.95,24.37
920970.BJ,20221010,20220930,完成,,213000.0,1949402.82,10.0,8.91
920765.BJ,20221010,20220930,完成,,158667.0,969689.04,6.35,
300363.SZ,20221010,20220930,完成,,810839.0,44016200.0,85.0,50.1
920839.BJ,20221010,20220930,完成,,976829.0,5883649.53,8.85,5.56
300251.SZ,20221010,20220930,完成,,16744757.0,129539676.3,12.8,6.97
300841.SZ,20221010,20220930,完成,,901775.0,123097539.84,235.0,87.47
300470.SZ,20221010,20220930,完成,,2710000.0,100372065.35,45.0,
300193.SZ,20221010,20220930,完成,,11150010.0,102956570.76,15.51,
605377.SH,20221010,20220930,完成,,1051940.0,18664085.5,17.92,16.8
300715.SZ,20221010,20220930,完成,,6854198.0,101210219.91,27.41,
003012.SZ,20221010,20220930,完成,,16018842.0,150079215.34,19.75,7.67
300686.SZ,20221010,20220930,完成,,4703120.0,57911122.2,20.0,
300164.SZ,20221010,20220930,完成,,5350000.0,25020389.0,6.8,4.2
688793.SH,20221010,20220930,完成,,100000.0,3890995.87,39.5,38.4
002570.SZ,20221010,20220930,完成,,7472279.0,39992875.86,5.59,5.19
300674.SZ,20221010,20220930,完成,,10683212.0,157402165.81,26.8,13.33
002230.SZ,20221010,20220930,完成,,17153302.0,709512000.0,58.6,33.04
300737.SZ,20221010,20220930,完成,,1493000.0,15010953.03,16.0,9.47
920729.BJ,20221010,20220930,完成,,1047001.0,8354848.55,8.13,7.71
920475.BJ,20221010,20220930,完成,,40000.0,266668.3,11.0,6.61
300835.SZ,20221010,20220930,完成,,1528540.0,41274679.0,45.0,
300263.SZ,20221010,20220930,完成,,6800890.0,50482108.55,13.0,7.19
300735.SZ,20221010,20220930,完成,,4431944.0,49561590.7,14.85,9.975
300184.SZ,20221010,20220930,完成,,4500000.0,23092591.02,7.5,4.33
688065.SH,20221010,20220930,完成,,1133035.0,94573991.41,128.29,66.22
300677.SZ,20221010,20220930,完成,,11677725.0,269020023.93,34.28,18.99
002925.SZ,20221010,20220930,完成,,8199832.0,173903698.28,33.0,
300768.SZ,20221010,20220930,完成,,6744201.0,96859009.69,40.0,12.14
002592.SZ,20221010,20220930,完成,,4366500.0,16975802.0,5.62,
002556.SZ,20221010,20220930,完成,,6835700.0,73808200.0,15.8,9.33
688608.SH,20221010,20220930,完成,,413146.0,48095568.5,160.0,96.34
688023.SH,20221010,20220930,完成,,226467.0,32223267.28,210.0,
920266.BJ,20221010,20220930,完成,,181784.0,1173548.62,6.48,6.38
688798.SH,20221010,20220930,完成,,869027.0,88628322.74,104.69,99.64
002925.SZ,20221010,20220929,完成,,59540.0,810680.0,16.63,15.84
300493.SZ,20221010,20220930,完成,,788000.0,2801340.0,3.555,3.555
000848.SZ,20221010,20220930,完成,,23864926.0,200000379.43,13.3,7.98
920599.BJ,20221010,20220930,完成,,3988213.0,28396705.46,11.61,6.62
920092.BJ,20221010,20220930,完成,,239965.0,3667249.83,25.0,14.0
920405.BJ,20221010,20220930,完成,,607649.0,4794968.46,8.1,7.68
300901.SZ,20221010,20220930,完成,,1587525.0,14548785.02,14.1,8.78
600028.SH,20221010,20220930,完成,,48000000.0,203905495.6,4.36,
920179.BJ,20221010,20220930,完成,,1335992.0,26794375.68,25.0,17.705
300017.SZ,20221010,20220930,完成,,11203500.0,56996071.0,5.47,4.58
300685.SZ,20221010,20220930,完成,,2580826.0,77811987.89,95.0,22.11
300592.SZ,20221010,20220930,完成,,7600000.0,114466252.0,23.0,
920961.BJ,20221010,20221009,完成,,1513803.0,19442441.89,23.01,
300406.SZ,20221010,20220930,完成,,1718200.0,29994076.0,20.0,16.82
300012.SZ,20221010,20220930,完成,,1426200.0,28945024.0,20.76,
300005.SZ,20221010,20220930,完成,,2705200.0,20007149.0,11.8,7.13
300642.SZ,20221010,20220930,完成,,1062840.0,25433993.2,50.0,
603301.SH,20221001,,预案,20230929,,150000000.0,60.0,
002453.SZ,20221001,,预案,,,1.0,,
603713.SH,20221001,,预案,,,,,
300638.SZ,20221001,,预案,,,2473300.0,11.82,9.91
600787.SH,20221001,,预案,,,5788144.86,2.58,2.58
000813.SZ,20221001,,预案,,,11828285.8,1.85,1.85
603659.SH,20221001,,股东大会通过,,,,8.58,7.36
002191.SZ,20221001,20220930,完成,,12006000.0,107329149.21,8.56,8.49
002792.SZ,20221001,20220930,完成,,2431850.0,29946900.0,13.06,
688139.SH,20221001,20220930,完成,,959298.0,67587577.79,99.4999,57.45
603392.SH,20221001,20220930,完成,,1583220.0,199900827.6,133.0,112.74
300457.SZ,20221001,20220930,完成,,6495085.0,172346794.86,37.9,23.25
600682.SH,20221001,20220929,完成,,7000000.0,69612423.0,13.78,8.92
300349.SZ,20221001,20220929,完成,,2243400.0,21629494.4,13.9,8.98
000333.SZ,20221001,20220930,完成,,43558888.0,2390138335.16,70.0,
605068.SH,20221001,20220930,完成,,499000.0,10384297.0,20.99,20.52
603353.SH,20221001,20220930,完成,,2009000.0,37294263.26,29.22,17.1
002688.SZ,20221001,20220929,完成,,25113910.0,123657676.0,7.5,
600966.SH,20221001,20220929,完成,,100030021.0,1000155565.4,24.71,
688069.SH,20221001,20220930,完成,,726000.0,24348694.68,33.88,31.69
688329.SH,20221001,20220930,完成,,745052.0,25453339.78,39.5,
688001.SH,20221001,20220930,完成,,449112.0,14968785.75,42.61,31.12
688606.SH,20221001,20220929,完成,,1036000.0,115440259.31,150.0,101.69
002405.SZ,20221001,20220930,完成,,9991850.0,123928881.03,12.504,12.17
601678.SH,20221001,20220930,完成,,6300000.0,33864707.49,10.0,
002056.SZ,20221001,20220930,完成,,12538452.0,179926514.94,30.0,
605288.SH,20221130,,预案,,,15342963.3,,
603879.SH,20221130,,预案,,,770560.0,3.584,3.584
002810.SZ,20221130,,预案,,,111200.0,22.24,22.24
002387.SZ,20221130,,预案,,,8093553.5,4.75,4.75
601211.SH,20221130,,预案,,,14188338.5,7.27,6.4
003011.SZ,20221130,,预案,20231129,,70000000.0,31.42,
839010,20221130,,股东大会通过,,,3703500.0,9.29,
002556.SZ,20221130,20221129,完成,,235600.0,2189870.0,9.3,9.28
002579.SZ,20221130,20221129,完成,,9393398.0,62998986.83,10.52,
300977.SZ,20221130,20221130,完成,,358646.0,7536300.0,21.01,21.01
603915.SH,20221130,20221202,完成,,282800.0,1880500.0,,
603355.SH,20221130,20221202,完成,,130200.0,1170326.11,,
603383.SH,20221130,20221202,完成,,184000.0,2679040.0,14.56,14.56
002022.SZ,20221130,20221128,完成,,22500.0,119925.0,5.33,5.33
000813.SZ,20221130,20221129,完成,,6393668.0,11828285.8,1.85,1.85
603558.SH,20221130,20221129,完成,,500000.0,4327970.0,8.71,8.6
605020.SH,20221129,,预案,,,,,
300747.SZ,20221129,,预案,,,3455856.0,25.3538,25.3538
300594.SZ,20221129,,预案,,,106680.0,15.24,15.24
688148.SH,20221129,,预案,,,1710240.0,15.27,15.27
600336.SH,20221129,,预案,,,303309.0,2.01,2.01
002385.SZ,20221129,,股东大会通过,,,11425050.0,4.03,4.03
000507.SZ,20221129,,股东大会通过,,,80046386.0,8.0,
002726.SZ,20221129,20221128,完成,,1361860.0,12701126.0,9.36,9.28
688129.SH,20221129,20221125,完成,,20000.0,274540.0,13.74,13.68
002869.SZ,20221129,20221128,完成,,636200.0,14761189.5,23.3,22.96
605336.SH,20221129,20221201,完成,,14950.0,139758.0,12.0769,9.0885
605336.SH,20221129,20221201,完成,,29250.0,285263.225,12.0769,9.0885
002096.SZ,20221129,20221125,完成,,8789900.0,,,
002096.SZ,20221129,20221125,完成,,101300.0,,,
600787.SH,20221129,20221201,完成,,2243467.0,5788144.86,2.58,2.58
000568.SZ,20221129,20221129,完成,,62310.0,5574626.46,89.466,89.466
603041.SH,20221129,20221128,完成,,73900.0,901013.0,12.3,12.0
920924.BJ,20221129,20221128,完成,,1500000.0,9896631.4,12.45,
920856.BJ,20221128,,预案,,,,4.8,4.8
002453.SZ,20221128,20221126,完成,,60978636.0,1.0,,
920346.BJ,20221128,20221124,完成,,21000.0,151276.0,7.22,7.16
603822.SH,20221128,20221130,完成,,13500.0,,25.051,25.051
002481.SZ,20221128,20221124,完成,,4656250.0,31852796.43,,
002036.SZ,20221128,20221128,完成,,252000.0,1404396.0,5.573,5.573
002036.SZ,20221128,20221128,完成,,440000.0,2459144.0,,
002648.SZ,20221126,,预案,,,1093438.28,5.26,5.26
002010.SZ,20221126,,预案,,,1661550.0,2.09,2.09
688162.SH,20221126,20221125,完成,,110000.0,4921292.13,45.4,44.23
603908.SH,20221126,20221125,完成,,66700.0,4139062.0,62.41,61.82
600790.SH,20221126,20221125,完成,,14979924.0,62637704.16,4.27,
002391.SZ,20221126,20221125,完成,,12000.0,49920.0,4.16,4.16
002240.SZ,20221126,20221125,完成,,85000.0,2098450.0,28.51,6.85
600019.SH,20221126,20221130,完成,,221566.0,884048.34,3.99,3.99
600028.SH,20221126,20221125,完成,,442300000.0,1888163981.61,4.5,4.06
002556.SZ,20221125,,预案,20230524,,150000000.0,14.0,
002993.SZ,20221125,,预案,20231215,,100000000.0,55.0,
603317.SH,20221125,,预案,,,986400.0,10.96,10.96
002727.SZ,20221125,,预案,,,,,
002727.SZ,20221125,,预案,,,,,
000534.SZ,20221125,,预案,,,587160.0,6.99,6.99
000952.SZ,20221125,,股东大会通过,,,696960.0,3.52,3.52
603995.SH,20221125,20221124,完成,,203000.0,5886114.39,29.18,28.64
300259.SZ,20221125,20221124,完成,,600000.0,2042000.0,3.41,3.39
603301.SH,20221125,20221123,完成,,2399902.0,113116567.89,49.9,44.2
300165.SZ,20221125,20221124,完成,,1479145.0,2.0,,
601619.SH,20221124,,预案,,,154980.0,1.435,1.435
603258.SH,20221124,,预案,,,274190.0,19.585,19.585
300363.SZ,20221124,,预案,,,2211280.0,45.04,21.4
002548.SZ,20221124,,预案,,,997031.03,2.9238,2.9238
000898.SZ,20221124,,预案,,,3972198.54,2.34,1.85
301066.SZ,20221124,,预案,20231123,,40000000.0,20.0,
603558.SH,20221124,,股东大会通过,,,99996379.28,13.55,
603666.SH,20221124,20221122,完成,,2079458.0,80211618.69,41.99,
002132.SZ,20221124,20221123,完成,,2298050.0,12997369.5,4.58,4.47
300483.SZ,20221124,20221123,完成,,2687700.0,37674900.0,14.24,13.75
605222.SH,20221124,20221128,完成,,97200.0,970542.0,9.985,9.985
603337.SH,20221124,20221128,完成,,98580.0,,11.8,8.82
002271.SZ,20221124,20221122,完成,,24861.0,203100.0,6.1216,6.1216
002271.SZ,20221124,20221122,完成,,1282656.0,8846100.0,6.38,6.38
600905.SH,20221124,20221128,完成,,980000.0,3312940.65,3.3588,3.3588
601155.SH,20221124,20221122,完成,,4912583.0,100981028.0,41.39,
603697.SH,20221123,,预案,,,2404200.0,7.767,7.735
300430.SZ,20221123,,预案,,,99720.0,5.54,5.54
002511.SZ,20221123,,预案,,,1253322.72,7.02,7.02
002230.SZ,20221123,,预案,,,15101531.0,26.38,17.98
600178.SH,20221123,,预案,,,1073837.16,3.6927,3.6927
002078.SZ,20221123,,股东大会通过,,,1426250.0,8.15,8.15
300016.SZ,20221123,,股东大会通过,,,99680.0,4.45,4.45
920765.BJ,20221123,20221122,完成,,1446707.0,9250949.44,6.95,
600180.SH,20221123,20221122,完成,,948600.0,5616423.8,5.95,5.86
300595.SZ,20221123,20221123,完成,,5119.0,56518.0,11.0409,11.0409
300659.SZ,20221123,20221122,完成,,153368.0,3462282.6,22.575,22.575
002151.SZ,20221123,20221122,完成,,432240.0,9190000.0,,
600308.SH,20221123,20221121,完成,,84082722.0,479652000.0,7.29,5.21
601899.SH,20221122,,预案,,,5278200.0,4.63,4.63
002446.SZ,20221122,,预案,,,1600161.0,4.02,4.02
601238.SH,20221122,,预案,,,33884659.18,,
603995.SH,20221122,,股东大会通过,,,60096332.32,43.43,
300997.SZ,20221122,,股东大会通过,,,63043315.04,14.83,
002212.SZ,20221122,,股东大会通过,,,2722241.92,11.92,11.92
000949.SZ,20221122,20221121,完成,,290000.0,997700.0,3.44,3.44
920970.BJ,20221122,20221121,完成,,559600.0,5105602.57,10.0,
300363.SZ,20221122,20221121,完成,,2022344.0,99999172.81,85.0,
000792.SZ,20221122,20221121,完成,,3000000.0,74408914.33,24.88,24.66
601113.SH,20221122,20221124,完成,,37328847.0,1.0,,
300730.SZ,20221122,20221122,完成,,12000.0,56280.0,4.69,4.69
001215.SZ,20221122,20221121,完成,,30100.0,928886.0,30.86,30.86
605288.SH,20221122,20221124,完成,,60760.0,2542806.0,41.85,41.85
300707.SZ,20221122,20221122,完成,,39000.0,316680.0,8.12,8.12
300730.SZ,20221122,20221122,完成,,319650.0,1457604.0,4.56,4.56
603656.SH,20221122,20221124,完成,,70500.0,455910.0,7.02,5.98
300677.SZ,20221121,,预案,,,792049.0,8.28,0.38
601012.SH,20221121,,股东大会通过,,,340328.53,,
300568.SZ,20221121,20221121,完成,,12586.0,152878.9326,12.1467,12.1467
603901.SH,20221121,20221123,完成,,250000.0,860000.0,4.7,3.3
600577.SH,20221119,,预案,20231118,,150000000.0,6.73,
603185.SH,20221119,,预案,,,673120.0,48.08,48.08
002664.SZ,20221119,,预案,,,442080.0,9.21,9.21
600887.SH,20221119,,预案,,,5490342.0,12.87,12.87
600380.SH,20221119,,股东大会通过,,,599914693.93,15.82,
002946.SZ,20221119,,股东大会通过,,,2028215.9,9.4391,9.21
603501.SH,20221119,,股东大会通过,,,234646637.88,124.68,124.68
603501.SH,20221119,,股东大会通过,,,2986713.0,81.94,81.94
603036.SH,20221119,,股东大会通过,,,3330810.0,5.44,4.76
603678.SH,20221119,,股东大会通过,,,145900.0,29.18,29.18
000800.SZ,20221119,,股东大会通过,,,8685588.33,,
002627.SZ,20221119,20221118,完成,,1352000.0,6866800.0,5.12,5.0
688148.SH,20221119,20221118,完成,,573732.0,9733077.28,17.0,16.88
688733.SH,20221118,,预案,20231117,,60000000.0,55.0,
920419.BJ,20221118,,预案,,,782000.0,3.4,3.4
601633.SH,20221118,,预案,,,,,
300655.SZ,20221118,,预案,20231117,,30000000.0,24.05,
688636.SH,20221118,,股东大会通过,,,440079.44,34.2741,34.2741
000408.SZ,20221118,20221117,完成,,518200.0,15325189.42,29.74,29.4
300735.SZ,20221118,20221116,完成,,4481944.0,50044253.7,14.85,9.64
600790.SH,20221118,20221117,完成,,2250020.0,9219982.8,4.12,4.08
300483.SZ,20221118,20221117,完成,,40000.0,556900.0,13.94,13.9
300736.SZ,20221118,20221117,完成,,67200.0,30280.0,0.4375,0.4375
601611.SH,20221118,20221122,完成,,573000.0,,,
603118.SH,20221118,20221122,完成,,1067600.0,4878932.0,4.57,4.57
300302.SZ,20221118,20221118,完成,,568000.0,2703680.0,4.76,4.76
603588.SH,20221118,20221122,完成,,512850.0,2743747.5,5.35,5.35
300078.SZ,20221118,20221117,完成,,2362400.0,14809885.6,6.269,6.269
300217.SZ,20221118,20221117,完成,,11013242.0,70089981.94,6.91,
000589.SZ,20221117,,预案,20231116,,120000000.0,6.18,
688162.SH,20221117,,预案,20231116,,120000000.0,69.67,
300890.SZ,20221117,,预案,20231116,,,60.0,
603081.SH,20221117,,预案,,,621000.0,5.75,5.75
603630.SH,20221117,,预案,,,3339144.8,,
000408.SZ,20221117,,股东大会通过,,,299994432.68,44.4,
300860.SZ,20221117,,股东大会通过,,,50102294.85,58.0,
300871.SZ,20221117,20221115,完成,,1752650.0,36109531.28,32.55,
002555.SZ,20221117,20221116,完成,,1763732.0,29717080.6,16.94,16.74
000623.SZ,20221117,20221116,完成,,11630564.0,165435502.05,15.45,
920415.BJ,20221117,20221117,完成,,52200.0,208078.0,3.99,3.98
002264.SZ,20221117,20221115,完成,,514900.0,1096737.0,,
300622.SZ,20221117,20221116,完成,,51200.0,421376.0,8.23,8.23
603322.SH,20221117,20221121,完成,,1596000.0,12799920.0,8.02,8.02
600588.SH,20221117,20221121,完成,,236400.0,2891172.0,12.23,12.23
920092.BJ,20221117,20221116,完成,,479156.0,6989982.57,25.0,
920179.BJ,20221117,20221117,完成,,1511485.0,29979927.15,25.0,
002869.SZ,20221116,,预案,20231115,,180000000.0,31.58,
002842.SZ,20221116,,预案,,,214774.0,,
600019.SH,20221116,,预案,,,,,
603109.SH,20221116,,股东大会通过,,,1064200.0,8.13,8.13
002913.SZ,20221116,,股东大会通过,,,76675611.54,,
603773.SH,20221116,,股东大会通过,,,21606616.0,8.06,8.06
300481.SZ,20221116,,股东大会通过,,,599160.0,12.44,12.0
002642.SZ,20221116,,股东大会通过,,,1421200.0,3.23,3.23
002312.SZ,20221116,,股东大会通过,,,1052717.3,,
002683.SZ,20221116,,股东大会通过,,,917635.65,4.65,4.65
000876.SZ,20221116,,股东大会通过,,,3580200.0,8.16,8.16
600219.SH,20221116,20221114,完成,,241928672.0,900061198.99,6.0,
920378.BJ,20221116,20221115,完成,,27000.0,96971.4,3.6,3.58
605488.SH,20221116,20221118,完成,,362500.0,3263000.0,,
603901.SH,20221116,20221118,完成,,42000.0,145320.0,3.3,3.3
002726.SZ,20221115,,预案,20231114,,500000000.0,14.41,
688211.SH,20221115,,预案,20231112,,140000000.0,56.39,
839010,20221115,,预案,20231130,,4000000.0,9.29,
601069.SH,20221115,,预案,,,17630636.55,,
603368.SH,20221115,,预案,20230514,,100000000.0,26.0,
002627.SZ,20221115,,股东大会通过,,,100037900.0,7.0,
300165.SZ,20221115,,股东大会通过,,,2.0,,
920346.BJ,20221115,,股东大会通过,,,8934641.58,12.0,
300785.SZ,20221115,,股东大会通过,,,1487700.0,,
603486.SH,20221115,,股东大会通过,,,10027488.4,86.13,18.98
002925.SZ,20221115,,股东大会通过,,,3546855.2,16.63,11.94
002871.SZ,20221115,,股东大会通过,,,723075.0,4.65,4.65
002405.SZ,20221115,,股东大会通过,,,17201944.0,7.144,6.454
600745.SH,20221115,,股东大会通过,,,,60.9612,55.5012
400286,20221115,,股东大会通过,,,,,
605178.SH,20221115,20221114,完成,,27000.0,537900.0,20.01,19.86
605136.SH,20221115,20221117,完成,,1426500.0,20687175.0,14.37,14.37
688565.SH,20221115,20221117,完成,,14000.0,82740.0,5.91,5.91
300105.SZ,20221115,20221114,完成,,145200.0,518654.4,3.572,3.572
002076.SZ,20221115,20221111,完成,,7500000.0,7500000.0,1.0,1.0
400265,20221115,20221117,完成,,8655232.0,28051606.91,3.241,3.241
400175,20221114,20221111,完成,,2523280.0,7910482.8,3.135,3.135
000800.SZ,20221114,20221114,完成,,789711.0,5152801.43,,
688129.SH,20221112,,预案,20231111,,50000000.0,17.02,
002555.SZ,20221112,,预案,20231111,,600000000.0,47.0,
000507.SZ,20221112,,预案,20231128,,160000000.0,8.0,
603551.SH,20221112,,股东大会通过,,,,,
002847.SZ,20221112,,股东大会通过,,,4499880.0,53.57,53.57
002299.SZ,20221112,,股东大会通过,,,,,
603610.SH,20221112,20221110,完成,,5497630.0,74963091.0,14.29,
688511.SH,20221112,20221111,完成,,888125.0,28675080.22,33.25,
002793.SZ,20221112,20221110,完成,,186021850.0,1.0,,
002430.SZ,20221112,20221111,完成,,20000.0,251000.0,12.55,12.55
603650.SH,20221111,,预案,,,,,
002385.SZ,20221111,,预案,,,11425050.0,4.03,4.03
003016.SZ,20221111,,预案,,,185280.0,3.86,3.86
300666.SZ,20221111,,股东大会通过,,,2567000.0,24.5,24.4
300763.SZ,20221111,,股东大会通过,,,117136.8,9.57,9.57
002790.SZ,20221111,,股东大会通过,,,319200.0,2.85,2.85
300478.SZ,20221111,,股东大会通过,,,10375000.0,5.0,5.0
300623.SZ,20221111,,股东大会通过,,,1135831.53,11.8873,11.8873
002391.SZ,20221111,,股东大会通过,,,49920.0,4.16,4.16
300512.SZ,20221111,20221110,完成,,4431000.0,40001212.23,9.94,
002520.SZ,20221111,20221109,完成,,47654594.0,1.0,,
002821.SZ,20221111,20221110,完成,,5229266.0,799475512.77,290.0,
600655.SH,20221111,20221115,完成,,538060.0,2881813.8,5.37,4.31
300783.SZ,20221111,20221110,完成,,529100.0,9992933.02,19.08,18.58
002669.SZ,20221111,20221110,完成,,227400.0,2788756.0,12.4,12.19
300483.SZ,20221110,,预案,20231109,,100000000.0,21.09,
002009.SZ,20221110,,预案,,,461900.0,5.96,5.96
688379.SH,20221110,,预案,20231109,,30000000.0,25.0,
603300.SH,20221110,,股东大会通过,,,51985700.0,10.0,
300477.SZ,20221110,,股东大会通过,,,20008301.0,8.4,
300739.SZ,20221110,,股东大会通过,,,229562.63,8.74,8.74
603666.SH,20221110,20221109,完成,,250000.0,9089812.0,36.74,35.98
603610.SH,20221110,20221109,完成,,4434370.0,59882371.94,14.2,
600219.SH,20221110,20221109,完成,,239146172.0,890652513.05,6.0,
605167.SH,20221110,20221109,完成,,75500.0,602335.0,7.98,7.97
300724.SZ,20221110,20221109,完成,,16800.0,562788.59,,16.05
000952.SZ,20221109,,预案,,,696960.0,3.52,3.52
920415.BJ,20221109,,股东大会通过,,,17953391.67,8.0,
920765.BJ,20221109,20221108,完成,,742977.0,4577108.28,6.53,5.7
603899.SH,20221109,20221108,完成,,200000.0,9182200.0,46.2,45.7
002271.SZ,20221109,20221107,完成,,27866756.0,1001229723.0,55.79,
